Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,12/04/2023,241208,Ryan Wilks Pty. Ltd.,"Murarrie, Qld",No,No,,,,,,,,,377524,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,12/04/2023,11873,Schneider Electric (Australia) Pty Limit,"Macquarie Park, Nsw",No,No,,,,,,,,,377522,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,12/04/2023,410190,Southland Filtration Pty Ltd,"Derwent Park, Tas",No,No,,,,,,,,,377505,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,12/04/2023,18315,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,377510,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,13/04/2023,96248,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,377540,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,13/04/2023,49500,Aptonow Pty Ltd,"Camberwell, Vic",No,No,,,,,,,,,377558,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,13/04/2023,97405,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,377557,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,13/04/2023,18670,Construction Cost Associates Pty Ltd,"Tarragindi, Qld",No,No,,,,,,,,,377566,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,13/04/2023,176000,La Trobe University,"Bundoora, Vic",No,No,,,,,,,,,2006145,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,13/04/2023,16159,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,377542,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,13/04/2023,11341,Novascan Technologies Inc.,"Boone, Ia, Usa",No,No,,,,,,,,,377543,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,13/04/2023,12000,Sieni Tiraa,"Matavera, Cook Islands",No,No,,,,,,,,,377539,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,13/04/2023,335422,Waters Australia Pty Limited,"Dundas, Nsw",No,No,,,,,,,,,377568,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,13/04/2023,52784,Wp Engine Inc,"Dallas, Tx, Usa",No,No,,,,,,,,,377541,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,13/04/2023,335422,Waters Australia Pty Limited,"Dundas, Nsw",No,No,,,,,,,,,377568,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,13/04/2023,52784,Wp Engine Inc,"Dallas, Tx, Usa",No,No,,,,,,,,,377541,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Pathology Expenditure,14/04/2023,10483,Australian Genome Research Facility Ltd,"St Lucia, Qld",No,No,,,,,,,,,377588,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Accreditation Fees,14/04/2023,12448,Dietitians Association Of Australia,"Deakin, Act",No,No,,,,,,,,,2006204,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",External Course Delivery,14/04/2023,70180,Flight One Academy,"Archerfield, Qld",No,No,,,,,,,,,2007870,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,14/04/2023,11000,Strategic Project Partners,"Melbourne, Vic",No,No,,,,,,,,,377607,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,14/04/2023,98962,The University Of The South Pacific,"Luganville, Vanuatu",No,No,,,,,,,,,2013486,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,15/04/2023,38214,Breadcrumb Digital Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,377619,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,15/04/2023,37455,Building Certifiers Australia Pty Ltd,"Caloundra, Qld",No,No,,,,,,,,,377618,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,17/04/2023,21450,Australian National University,"Acton, Act",No,No,,,,,,,,,377628,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,17/04/2023,10813,Bada Education Centre Seoul Korea,"Seoul, South Korea",No,No,,,,,,,,,2010967,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,17/04/2023,20240,Geleon Pty Ltd,"Nerang, Qld",No,No,,,,,,,,,377663,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Acquisition,17/04/2023,73506,Hinterland Motors Pty. Ltd.,"Robina, Qld",No,No,,,,,,,,,377656,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,17/04/2023,35200,Intelligent Business Research Services P,"Hazelbrook, Nsw",No,No,,,,,,,,,377646,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Hire/Lease Fees,17/04/2023,17600,Iron Mountain Australia Group Pty Ltd,"Virginia, Qld",No,No,,,,,,,,,377645,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Pathology Expenditure,17/04/2023,27918,Sydney Local Health District,"Camperdown, Nsw",No,No,,,,,,,,,2010894,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,17/04/2023,45600,Uni Advice,"Cheonggaecheonro Seoul, South Korea",No,No,,,,,,,,,2010951,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,17/04/2023,172257,Unimarket Australia Pty Limited,"Chatswood, Nsw",No,No,,,,,,,,,C01092_1,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,17/04/2023,45600,Uni Advice,"Cheonggaecheonro Seoul, South Korea",No,No,,,,,,,,,2010951,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,17/04/2023,169018,Unimarket Australia Pty Limited,"Chatswood, Nsw",No,No,,,,,,,,,C01092_1,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,18/04/2023,22187,Allied Technologies Australia Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,377698,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,18/04/2023,48300,CareersEvent.com,"Mudgeeraba, Qld",No,No,,,,,,,,,2011113 2014893,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Acquisition,18/04/2023,126098,Hinterland Motors Pty. Ltd.,"Robina, Qld",No,No,,,,,,,,,377703,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,18/04/2023,215779,Salesforce,"Sydney, Nsw",No,No,,,,,,,,,C01085_2,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,18/04/2023,40346,Semiconductor Metrology Ltd,"Berks, Uk",No,No,,,,,,,,,377677,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,18/04/2023,21600,Smartsheet Inc.,"Bellevue, Wa, Usa",No,No,,,,,,,,,377686,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,18/04/2023,15708,Thorlabs Inc,"Newton, Nj, Usa",No,No,,,,,,,,,377676,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",External Course Delivery,19/04/2023,32426,Corporate Prepaid Cards Pty Ltd,"Balmain, Nsw",No,No,,,,,,,,,2006560,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Office Equipment,19/04/2023,88795,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,377752,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,19/04/2023,56111,Edwards Vacuum Australia,"Yatala, Qld",No,No,,,,,,,,,377764,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,19/04/2023,13917,Kent Relocation Group Pty Ltd,"Villawood, Nsw",No,No,,,,,,,,,377719,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Security Services,19/04/2023,10901,Securcom Pty Ltd,"Brendale, Qld",No,No,,,,,,,,,377743,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,19/04/2023,145502,Sure Power,"East Brisbane, Qld",No,No,,,,,,,,,377727,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,19/04/2023,23100,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,377720,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,19/04/2023,151305,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,377721,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Hire/Lease Fees,19/04/2023,11000,Zircodata Pty Ltd,"Hawthorn, Vic",No,No,,,,,,,,,377742,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,19/04/2023,23100,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,377720,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,19/04/2023,151305,Wallis Nominees (Computing) Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,377721,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Hire/Lease Fees,19/04/2023,11000,Zircodata Pty Ltd,"Hawthorn, Vic",No,No,,,,,,,,,377742,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,20/04/2023,12406,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,377776,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,20/04/2023,58460,Datacom Systems (Au) Pty Ltd,"North Ryde, Nsw",No,No,,,,,,,,,377766,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,20/04/2023,40330,Hanley'S Removals Pty Limited,"Kings Langley, Nsw",No,No,,,,,,,,,2011494,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Conference Expenses,20/04/2023,24008,Harvard Business School,"Boston, Ma, Usa",No,No,,,,,,,,,377783,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,20/04/2023,164588,Hotcourses Pty Ltd,"Surry Hills, Nsw",No,No,,,,,,,,,377765,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,20/04/2023,16162,Pure Aquatics,"Wauchope, Nsw",No,No,,,,,,,,,377789,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,21/04/2023,16500,Csiro,"Kenmore, Qld",No,No,,,,,,,,,2007225,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,21/04/2023,140525,Hosmed Services Pty Ltd,"Virginia, Qld",No,No,,,,,,,,,377839,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,21/04/2023,205797,Mbmpl Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,377833,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,21/04/2023,33000,Nous Group Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,377813,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,22/04/2023,439982,Ata Scientific Pty Ltd,"Taren Point, Nsw",No,No,,,,,,,,,377862,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/04/2023,57761,Geleon Pty Ltd,"Nerang, Qld",No,No,,,,,,,,,377877,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,24/04/2023,304514,Getinge Australia Pty Ltd,"Bulimba, Qld",No,No,,,,,,,,,377898,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,24/04/2023,22530,Grace Worldwide (Australia) Pty Ltd,"Seven Hills, Nsw",No,No,,,,,,,,,377882,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,24/04/2023,189821,K&A Labs Gmbh,"Schaafheim, He, Germany",No,No,,,,,,,,,377873,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/04/2023,189980,Logical Line Marking,"Underwood, Qld",No,No,,,,,,,,,377874,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,24/04/2023,21450,Lovework Studio Pty Ltd,"Woody Point, Qld",No,No,,,,,,,,,377911,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,24/04/2023,12778,Technic Pty Ltd,"Hobart, Tas",No,No,,,,,,,,,C00255,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/04/2023,23100,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,377912,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,24/04/2023,23100,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,377912,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Purchase,25/04/2023,13296,Framelight Pty Ltd,"Botany, Nsw",No,No,,,,,,,,,377918,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,25/04/2023,346200,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",No,No,,,,,,,,,377916,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,26/04/2023,298937,Diligent Fire Pty Ltd,"Albion, Qld",No,No,,,,,,,,,377925,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,26/04/2023,19250,Dm2Architecture Pty Ltd,"Petrie Terrace, Qld",No,No,,,,,,,,,377954,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,26/04/2023,17406,"Glo-Bus Software, Inc.","Northport, Al, Usa",No,No,,,,,,,,,377961,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Conference Expenses,26/04/2023,19962,Insead,"Fontainebleau, France",No,No,,,,,,,,,2012251,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Patent Application Fee,26/04/2023,12686,Kings Patent & Trade Marks Attorneys P/L,"Aspley, Qld",No,No,,,,,,,,,2012248,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,27/04/2023,20737,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,377982,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Printing Expenses,27/04/2023,21427,Bpo Intelligence Pty Ltd,"Mount Waverley, Vic",No,No,,,,,,,,,2011399,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,27/04/2023,15000,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,377970,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,27/04/2023,29439,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,No,,,,,,,,,377989,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,27/04/2023,38242,Enamine Llc,"Kyiv, Ukraine",No,No,,,,,,,,,377968,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,27/04/2023,20857,Jeol (Australasia) Pty Ltd,"Frenchs Forest, Nsw",No,No,,,,,,,,,377994,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,27/04/2023,22838,Kent Relocation Group Pty Ltd,"Villawood, Nsw",No,No,,,,,,,,,377974,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,27/04/2023,22793,Proquest Llc,"Chicago, Usa",No,No,,,,,,,,,2007878,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,27/04/2023,270958,Qld Institute Of Business & Technology,"Mt Gravatt, Qld",No,No,,,,,,,,,2012440,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,27/04/2023,18700,Sustineo Pty Ltd,"Deakin, Act",No,No,,,,,,,,,2008293,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,28/04/2023,52800,Alumni Executive Search Australia Pty Lt,"Sydney, Nsw",No,No,,,,,,,,,02012600 2013921 2017952,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,28/04/2023,22800,Brendan Francis Mullen,Qld,No,No,,,,,,,,,2012300,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,28/04/2023,10769,Bruker Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,378041,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,28/04/2023,28534,Clean-Air (Aust) Pty. Ltd.,"Acacia Ridge, Qld",No,No,,,,,,,,,378033,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,28/04/2023,22951,Diligent Fire Pty Ltd,"Albion, Qld",No,No,,,,,,,,,378034,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Printing Expenses,30/04/2023,11704,Ligare Pty Ltd,"Riverwood, Nsw",No,No,,,,,,,,,2009723,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,1/05/2023,22546,Emanate Technology Qld Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,2011400,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,2/05/2023,15048,Arnold Electrical & Data Installations P,"Salisbury, Qld",No,No,,,,,,,,,378097,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Subscription/Licence Fees Software,2/05/2023,54186,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,378073,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,2/05/2023,13659,Genscript,"Piscataway, Nj, Usa",No,No,,,,,,,,,378077,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,2/05/2023,22000,Knowledge Translation Australia,"Melbourne, Vic",No,No,,,,,,,,,378057,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,2/05/2023,30855,Kokos International Brisbane,"Brisbane, Qld",No,No,,,,,,,,,2013132,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,2/05/2023,32258,Link International Student Service,"Brisbane, Qld",No,No,,,,,,,,,2013092,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,2/05/2023,236484,Liquid Blu Pty. Ltd.,"Bulimba, Qld",Yes,No,,,,,,,,,378055,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,2/05/2023,11132,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,378080,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,2/05/2023,12672,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,378081,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,2/05/2023,318945,Open Universities Australia,"Melbourne, Vic",No,No,,,,,,,,,2011394,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,2/05/2023,661913,Oztrekk Educational Services Ltd,"Perth, Wa",No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,2013114,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,2/05/2023,45239,Qudit,"St Lucia, Qld",No,No,,,,,,,,,378062,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,2/05/2023,95040,Ten Seven Six Pty Ltd,"Manly West, Qld",No,No,,,,,,,,,378075,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Health & Safety Expenses,3/05/2023,12767,Aegis Safety Pty Ltd,"Geebung, Qld",No,No,,,,,,,,,378102,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,3/05/2023,56100,Biotools Pty Ltd,"Keperra, Qld",No,No,,,,,,,,,378122,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,3/05/2023,48840,Building Certifiers Australia Pty Ltd,"Caloundra, Qld",No,No,,,,,,,,,378106,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,3/05/2023,28868647,Data #3 Limited,"Indooroopilly, Qld",No,No,Open,,QITC Comprehensive - ICT products and services,9,Solution fit 55% Company capability 30% Value add 15%,Provision of networking equpment,As per project implementation and payment plan,As per the contract management plan,378143 378144 378145,,GU-776,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audit Fees,3/05/2023,23100,Information Integrity Solutions Pty Ltd,"Waterloo, Nsw",No,No,,,,,,,,,378121,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,3/05/2023,13091,Sirva Relocation,"Richlands, Qld",No,No,,,,,,,,,378128,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,4/05/2023,13295,Cpx Pty Ltd,"Kelvin Grove, Qld",No,No,,,,,,,,,378184,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,4/05/2023,412390,Deloitte Consulting Pty Limited,"Brisbane, Qld",No,No,,,,,,,,,378166,,,,,,
