Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,29/05/2025,30580,The Trustee for SLTC1 Trust,"Broadbeach Waters, Qld",No,,,,,,,,,,399889,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,30/05/2025,34485,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",No,,,,,,,,,,399937,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,30/05/2025,21867,E.D.C. SYSTEMS PTY LTD,"Cannon Hill, Qld",No,,,,,,,,,,399938,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Legal Fees,30/05/2025,72039,McCullough Robertson Lawyers,"Brisbane, Qld",No,,,,,,,,,,399948,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,30/05/2025,67760,Perrett Laver Pty Ltd,"Darlinghurst, Nsw",No,,,,,,,,,,399943,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,31/05/2025,22661,Signature Projects Pty Ltd,"Rochedale South, Qld",No,,,,,,,,,,399960,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,1/06/2025,1385967,CyberCX Pty Ltd,"Melbourne, Vic",No,,Limited,c - (ii) Would cause significant inconvenience or substantial duplication of costs for the procuring entity,,,,,,,399965,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Maintenance,2/06/2025,88281,Becton Dickinson Pty Ltd,"Eight Mile Plains, Qld",No,,,,,,,,,,399966,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",IT Equipment,2/06/2025,15131,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,,,,,,,,,,399987,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,2/06/2025,52217,Eppendorf South Pacific Pty Ltd,"North Ryde, Nsw",No,,,,,,,,,,399976,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,2/06/2025,246147,Getinge Australia Pty Ltd,"Chatswood, Nsw",No,,,,,,,,,,399992,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,2/06/2025,66926,Qiagen Pty Ltd,"Chadstone, Vic",No,,,,,,,,,,399988,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,3/06/2025,11228,ANDI-CO AUSTRALIA PTY. LTD.,"Oakleigh, Vic",No,,,,,,,,,,400021,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Electricity / Gas Supply,3/06/2025,18912,BOC Limited,"Chatswood, Nsw",No,,,,,,,,,,400005,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,3/06/2025,14119,Bureau of Socio-economic Research and Tr,Bangladesh,No,,,,,,,,,,2131774,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Memberships/Subscriptions,3/06/2025,39493,EX LIBRIS (AUSTRALIA) PTY LTD,"Dulwich, Sa",No,,,,,,,,,,2129014,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,3/06/2025,38500,MIROMA PROJECT FACTORY,"Sydney, Nsw",No,,,,,,,,,,2132079,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Audit Fees,3/06/2025,33352,The Trustee for SW Accountants & Advisor,"Melbourne, Vic",No,,,,,,,,,,400027,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,4/06/2025,30000,Auchtek International Pty Ltd,"Carindale, Qld",No,,,,,,,,,,400079,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,4/06/2025,97240,GRIPFAST CONSULTING PTY LTD,"Spring Hill, Qld",No,,,,,,,,,,400087,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Legal Fees,5/06/2025,10628,Gadens Lawyers,"Brisbane, Qld",No,,,,,,,,,,400104 401648,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,5/06/2025,11935,Insight Enterprises Australia Pty Ltd,"Brookvale, Nsw",No,,,,,,,,,,400099,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,5/06/2025,51589,"Kinetic Software, Inc.",United States,No,,,,,,,,,,400094,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,5/06/2025,44000,Miller Hill Partners Pty Limited,"Middle Cove, Nsw",No,,,,,,,,,,400106,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,5/06/2025,25761,Nikon Australia Pty Ltd,"Rhodes, Nsw",No,,,,,,,,,,400123,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,5/06/2025,328829,Salesforce,"Sydney, Nsw",No,,,,,,,,,,400107,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Chemical/Biological Products,5/06/2025,22490,Scientifix Pty Ltd,"Clayton, Vic",No,,,,,,,,,,400092,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,5/06/2025,36163,Scitek Australia Pty Ltd,"Milsons Point, Nsw",No,,,,,,,,,,400115,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,5/06/2025,10996,STEADFAST PROJECTS PTY LTD,"Upper Kedron, Qld",No,,,,,,,,,,400103,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,5/06/2025,69366,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,,,,,,,,,,400119,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,6/06/2025,33000,Deloitte Touche Tohmatsu,"Brisbane City, Qld",No,,,,,,,,,,400159,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,6/06/2025,57750,NATURE SYDNEY PTY LTD,"Lavender Bay, Nsw",No,,,,,,,,,,400154,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,6/06/2025,110000,The Growth Drivers Pty Ltd,"Brisbane City, Qld",No,,,,,,,,,,400158,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,9/06/2025,13200,Bio-Rad Laboratories Pty Ltd,"South Granville, Nsw",No,,,,,,,,,,400180,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,9/06/2025,46200,Equity By Design Pty Ltd,"Burnswick, Vic",No,,,,,,,,,,400166,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,9/06/2025,35144,Greenhills Media Pty Ltd,"Briar Hill, Vic",No,,,,,,,,,,400167,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,9/06/2025,62645,PHILIP CHUN BC QLD PTY LTD,"City East, Qld",No,,,,,,,,,,400200,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,9/06/2025,189010,THE TRUSTEE FOR NETTLETON TRIBE PRACTICE,"Spring Hill, Qld",No,,,,,,,,,,400202,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,9/06/2025,52250,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,400201,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,10/06/2025,99491,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,,,,,,,,,,400218,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,10/06/2025,10824,ProSciTech Pty Ltd,"Thuringowa, Qld",No,,,,,,,,,,400231,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Event Expenditure,10/06/2025,103523,SOFITEL BRISBANE CENTRAL,"Brisbane City, Qld",No,,,,,,,,,,2133109,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,11/06/2025,24063,M3ARCHITECTURE,"Petrie Terrace, Qld",No,,,,,,,,,,400264,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,11/06/2025,1089000,Queensland Institute of Medical Research,"Royal Brisbane Hospital, Qld",No,,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,400256,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,11/06/2025,10846,The Trustee for 28 South Environmental T,"Fortitude Valley, Qld",No,,,,,,,,,,400288,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,27500,Adec Australia,"Mascot, Nsw",No,,,,,,,,,,400297,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,49500,ALPHA PROTECTIVE TECHNOLOGIES PTY LTD,"North Wollongong, Nsw",No,,,,,,,,,,400300,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,55000,Alphabond Dental Pty Ltd,"Willoughby, Nsw",No,,,,,,,,,,400301,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,33000,AMALGADENT DENTAL PTY LTD,"Elsternwick, Vic",No,,,,,,,,,,400302,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,165000,Ansell Healthcare,"Melbourne, Vic",No,,,,,,,,,,400303,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,44000,AQUA TERRA OIL AND MINERAL SERVICE AND S,"Eagle Farm, Qld",No,,,,,,,,,,400304,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,11000,Australian Mouth Guards,"Mandurah, Wa",No,,,,,,,,,,400305,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,49500,Becton Dickinson Pty Ltd,"Eight Mile Plains, Qld",No,,,,,,,,,,400307,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,27500,Blackwoods,"Goodna, Qld",No,,,,,,,,,,400308,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,38500,Clifford Hallam Healthcare Pty Ltd,"Riverwood, Nsw",No,,,,,,,,,,400310,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,12/06/2025,19684,COMMERCIAL KITCHEN STORE AUSTRALIA PTY L,"Granville, Nsw",No,,,,,,,,,,400326,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,12/06/2025,24358,Complexability Pty Ltd,"Albany Creek, Qld",No,,,,,,,,,,400293,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,12/06/2025,16720,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",No,,,,,,,,,,400315,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,275000,Dentavision Pty Ltd,"Castle Hill, Nsw",No,,,,,,,,,,400291,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,275000,Dentsply Sirona Pty Ltd,"Mount Waverley, Vic",No,,,,,,,,,,400292,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,10450,G & K COYLE PTY LTD,"Molendinar, Qld",No,,,,,,,,,,400309,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,12/06/2025,2401489,Hassell Limited,"Melbourne, Vic",No,,Selective,,,,,,,,400331,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,275000,Henry Schein Regional Trust,"South Brisbane, Qld",No,,,,,,,,,,400295,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,275000,IFC GROUP AUSTRALIA PTY LTD,"Nunawading, Vic",No,,,,,,,,,,400296,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,55000,Ivoclar Vivadent Pty. Ltd.,"Noble Park North, Vic",No,,,,,,,,,,400314,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,12/06/2025,510092,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",No,,Limited,"c - (i) Cannot be made for technical reasons such as requirements of interchangeability or interoperability with existing equipment, software, services or installations procured under the initial procurement, or due to conditions under original supplier warranties",,,,,,,400294,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,12/06/2025,11935,SCHNEIDER ELECTRIC (AUSTRALIA) PTY LIMIT,"Macquarie Park, Nsw",No,,,,,,,,,,400289,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,12/06/2025,49500,Vital Medical Supplies,"Kingsgrove, Nsw",No,,,,,,,,,,400311,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,13/06/2025,29603,Almax easyLab bv,Belgium,No,,,,,,,,,,400356,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Purchase,14/06/2025,12364,APPVISION AUSTRALIA PTY LTD,"Hornsby, Nsw",No,,,,,,,,,,400371,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,17/06/2025,21450,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,,,,,,,,,,400400,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Memberships/Subscriptions,17/06/2025,10450,Australian Council of Deans of Science,"Broadway, Nsw",No,,,,,,,,,,2131407,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,17/06/2025,20819,BMT Commercial Australia Pty Ltd,"Brisbane City, Qld",No,,,,,,,,,,2133301,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,17/06/2025,14300,CareerHub Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,2131536,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Reference Materials,17/06/2025,262723,Elsevier Inc.,United States,No,,,,,,,,,,2131532,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,17/06/2025,24200,Insync Solutions Pty Ltd,"Rundle Mall, Sa",No,,,,,,,,,,400405,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",External Course Delivery,17/06/2025,24624,Jasmina Joldic,Qld,No,,,,,,,,,,2133460,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,17/06/2025,11605,Jennifer Carpenter,United Kingdom,No,,,,,,,,,,400401,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,17/06/2025,28744,Jennifer Carpenter,United Kingdom,No,,,,,,,,,,400402,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,17/06/2025,33148,KU Leuven Research and Development,Belgium,No,,,,,,,,,,2134136,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,17/06/2025,13057,No Problems Just Solutions Pty Ltd,"Loganholme, Qld",No,,,,,,,,,,400396,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Software Support Maintenance,17/06/2025,21469,"Phire, Inc",United States,No,,,,,,,,,,400404,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",External Course Delivery,17/06/2025,18000,State Library of Queensland,"Brisbane South, Qld",No,,,,,,,,,,2131535,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Fieldwork Expenses,17/06/2025,23634,Titans Rugby League Pty Ltd,"Gcmc, Qld",No,,,,,,,,,,2132850,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Audio Visual Equipment,18/06/2025,11500,BSG Brisbane Sound Group,"Northgate, Qld",No,,,,,,,,,,400470,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,18/06/2025,14300,LAB ARCHITECTS PTY LTD,"Chapel Hill, Qld",No,,,,,,,,,,400450,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Equipment Maintenance,18/06/2025,54737,Otis Elevator Co Pty Ltd,"Milton, Qld",No,,,,,,,,,,400437,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,18/06/2025,137500,Rider Levett Bucknall Qld Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,400433,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Recruitment Services,18/06/2025,52800,Robinson Fitzgerald Pty Ltd,"Greenslopes, Qld",No,,,,,,,,,,400429,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,18/06/2025,17160,Spearhead Engineering Pty Ltd,"Coorparoo, Qld",No,,,,,,,,,,400467,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/06/2025,62626,ELEMENTAL SHADE STRUCTURES,"Park Ridge, Qld",No,,,,,,,,,,400477,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",External Course Delivery,19/06/2025,32267,EMPIUS PTY LTD,"Wynnum, Qld",No,,,,,,,,,,400483,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,19/06/2025,11550,Fisher Biotec Pty Ltd,"Wembley, Wa",No,,,,,,,,,,400475,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,19/06/2025,383216,Insync Solutions Pty Ltd,"Rundle Mall, Sa",No,,,,,,,,,,400480,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/06/2025,12558,IPCQ PTY LTD,"Eagle Farm, Qld",No,,,,,,,,,,400476,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/06/2025,16546,Logical Line Marking,"Underwood, Qld",No,,,,,,,,,,400500,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,19/06/2025,255255,PACE PROJECT GROUP PTY LTD,"Brisbane, Qld",No,,,,,,,,,,400478,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Subscription/Licence Fees Software,19/06/2025,197619,SEATTLE SOFTWARE AUSTRALIA PTY LTD,"Sydney, Nsw",No,,,,,,,,,,400479,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,19/06/2025,137500,SINGLE USE DENTAL INSTRUMENTS PTY LTD,"Kunda Park, Qld",No,,,,,,,,,,400486,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",External Course Delivery,20/06/2025,30000,Brendan Francis Mullen,Qld,No,,,,,,,,,,400548,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Laboratory Consumables,20/06/2025,82500,KULZER AUSTRALIA PTY LTD,"Peakhurst, Nsw",No,,,,,,,,,,400529,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Memberships/Subscriptions,20/06/2025,45376,"Sage Publications, Ltd.",United Kingdom,No,,,,,,,,,,400531,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,20/06/2025,25743,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,,,,,,,,,,400519,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,23/06/2025,38811,EVIDENT AUSTRALIA PTY LTD,"Macquarie Park, Nsw",No,,,,,,,,,,400585,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,23/06/2025,51150,FLUX HYDRAULICS PTY LTD,"Coolangatta, Qld",No,,,,,,,,,,400602,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,23/06/2025,81349,OT Bioelettronica srl,Italy,No,,,,,,,,,,400563,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,23/06/2025,17270,Podion Global,"Hallam, Vic",No,,,,,,,,,,400575,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,23/06/2025,13610,"PolyK Technologies, LLC",United States,No,,,,,,,,,,400559,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Scientific Equipment,23/06/2025,27578,Revvity Pty. Ltd.,"Mulgrave, Vic",No,,,,,,,,,,400594,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,23/06/2025,16726,YARROW PLUMBING SERVICES PTY LTD,"Brisbane, Qld",No,,,,,,,,,,400600,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Consultancy Services,24/06/2025,31764,ACER - Aust Council for Edu Research Ltd,"Camberwell, Vic",No,,,,,,,,,,2132851,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Pathology Expenditure,24/06/2025,18310,Australian Genome Research Facility Ltd,"St Lucia, Qld",No,,,,,,,,,,400623,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Memberships/Subscriptions,24/06/2025,24805,Brisbane Development Association Inc,"Brisbane, Qld",No,,,,,,,,,,2135217,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,24/06/2025,75350,Carbon FE Trading Pty Ltd,"Hope Island, Qld",No,,,,,,,,,,400645,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Building Construction & Maintenance,24/06/2025,20185,Carbon FE Trading Pty Ltd,"Hope Island, Qld",No,,,,,,,,,,400646,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Audio Visual Equipment,24/06/2025,15088,COHERA-TECH PTY LIMITED,"Seventeen Mile Rocks, Qld",No,,,,,,,,,,400642,,,,,,
,Griffith University,"170 Kessels Road, Nathan QLD 4111",Printing Expenses,24/06/2025,63856,CPX Pty Ltd,"Newmarket, Kelvin Grove Bc, Qld",No,,,,,,,,,,2132860,,,,,,
